"{""id"": ""bpTit1"", ""name"": ""Title"", ""field_type"": 0, ""type_options"": {""0"": {""data"": """"}}, ""is_primary"": true}","{""id"": ""bpViw1"", ""name"": ""Views"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpCmt1"", ""name"": ""Comments"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpPub1"", ""name"": ""Published"", ""field_type"": 5, ""type_options"": {""5"": {}}, ""is_primary"": false}","{""id"": ""bpDat1"", ""name"": ""Publish Date"", ""field_type"": 2, ""type_options"": {""2"": {""date_format"": 3, ""time_format"": 1, ""timezone_id"": """"}}, ""is_primary"": false}","{""id"": ""bpCat1"", ""name"": ""Category"", ""field_type"": 3, ""type_options"": {""3"": {""content"": ""{\""options\"": [{\""id\"": \""tech\"", \""name\"": \""Technology\"", \""color\"": \""Blue\""}, {\""id\"": \""biz1\"", \""name\"": \""Business\"", \""color\"": \""Green\""}, {\""id\"": \""dsgn\"", \""name\"": \""Design\"", \""color\"": \""Orange\""}, {\""id\"": \""mkt1\"", \""name\"": \""Marketing\"", \""color\"": \""Purple\""}, {\""id\"": \""eng1\"", \""name\"": \""Engineering\"", \""color\"": \""Yellow\""}, {\""id\"": \""prd1\"", \""name\"": \""Product\"", \""color\"": \""Pink\""}, {\""id\"": \""cult\"", \""name\"": \""Culture\"", \""color\"": \""LightPink\""}, {\""id\"": \""tutr\"", \""name\"": \""Tutorial\"", \""color\"": \""Aqua\""}], \""disable_color\"": false}""}}, ""is_primary"": false}","{""id"": ""bpAuI1"", ""name"": ""Author Index"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpLMd1"", ""name"": ""Last modified"", ""field_type"": 8, ""type_options"": {""8"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}","{""id"": ""bpCAt1"", ""name"": ""Created at"", ""field_type"": 9, ""type_options"": {""9"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}"
"{""data"": ""The State of Docker in 2023"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 0}","{""data"": ""7112"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 1}","{""data"": ""57"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 5}","{""data"": ""1692115200"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 3}","{""data"": ""8"", ""created_at"": 1700014000, ""last_modified"": 1700014000, ""field_type"": 1}","{""data"": ""1700014000"", ""field_type"": 8}","{""data"": ""1700014000"", ""field_type"": 9}"
"{""data"": ""DevOps: What You Need to Know"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 0}","{""data"": ""300"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 1}","{""data"": ""13"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 5}","{""data"": ""1708272000"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 3}","{""data"": ""197"", ""created_at"": 1700014050, ""last_modified"": 1700014050, ""field_type"": 1}","{""data"": ""1700014050"", ""field_type"": 8}","{""data"": ""1700014050"", ""field_type"": 9}"
"{""data"": ""The Complete Guide to Security"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 0}","{""data"": ""430"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 5}","{""data"": ""1712851200"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 3}","{""data"": ""5"", ""created_at"": 1700014100, ""last_modified"": 1700014100, ""field_type"": 1}","{""data"": ""1700014100"", ""field_type"": 8}","{""data"": ""1700014100"", ""field_type"": 9}"
"{""data"": ""Data Analytics vs Agile: Which is Better?"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 0}","{""data"": ""30388"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 1}","{""data"": ""324"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 5}","{""data"": ""1707667200"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 3}","{""data"": ""166"", ""created_at"": 1700014150, ""last_modified"": 1700014150, ""field_type"": 1}","{""data"": ""1700014150"", ""field_type"": 8}","{""data"": ""1700014150"", ""field_type"": 9}"
"{""data"": ""Mobile Development: What You Need to Know"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 0}","{""data"": ""122"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 1}","{""data"": ""10"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 5}","{""data"": ""1688400000"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 3}","{""data"": ""126"", ""created_at"": 1700014200, ""last_modified"": 1700014200, ""field_type"": 1}","{""data"": ""1700014200"", ""field_type"": 8}","{""data"": ""1700014200"", ""field_type"": 9}"
"{""data"": ""10 Ways to Improve Your Rust"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 0}","{""data"": ""2154"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 1}","{""data"": ""35"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 5}","{""data"": ""1683388800"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 3}","{""data"": ""126"", ""created_at"": 1700014250, ""last_modified"": 1700014250, ""field_type"": 1}","{""data"": ""1700014250"", ""field_type"": 8}","{""data"": ""1700014250"", ""field_type"": 9}"
"{""data"": ""Microservices: What You Need to Know"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 0}","{""data"": ""311"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 1}","{""data"": ""3"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 5}","{""data"": ""1676304000"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 3}","{""data"": ""96"", ""created_at"": 1700014300, ""last_modified"": 1700014300, ""field_type"": 1}","{""data"": ""1700014300"", ""field_type"": 8}","{""data"": ""1700014300"", ""field_type"": 9}"
"{""data"": ""Serverless vs Rust: Which is Better?"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 0}","{""data"": ""14476"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 1}","{""data"": ""59"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 5}","{""data"": ""1711900800"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 3}","{""data"": ""50"", ""created_at"": 1700014350, ""last_modified"": 1700014350, ""field_type"": 1}","{""data"": ""1700014350"", ""field_type"": 8}","{""data"": ""1700014350"", ""field_type"": 9}"
"{""data"": ""How to Build iOS in 2023"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 0}","{""data"": ""451287"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 1}","{""data"": ""2630"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 5}","{""data"": ""1720540800"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 3}","{""data"": ""154"", ""created_at"": 1700014400, ""last_modified"": 1700014400, ""field_type"": 1}","{""data"": ""1700014400"", ""field_type"": 8}","{""data"": ""1700014400"", ""field_type"": 9}"
"{""data"": ""Open Source Architecture Explained"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 0}","{""data"": ""1150"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 1}","{""data"": ""9"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 5}","{""data"": ""1727280000"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 3}","{""data"": ""203"", ""created_at"": 1700014450, ""last_modified"": 1700014450, ""field_type"": 1}","{""data"": ""1700014450"", ""field_type"": 8}","{""data"": ""1700014450"", ""field_type"": 9}"
"{""data"": ""Why SEO Matters for Your Business"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 0}","{""data"": ""765"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 1}","{""data"": ""14"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 5}","{""data"": ""1676822400"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 3}","{""data"": ""206"", ""created_at"": 1700014500, ""last_modified"": 1700014500, ""field_type"": 1}","{""data"": ""1700014500"", ""field_type"": 8}","{""data"": ""1700014500"", ""field_type"": 9}"
"{""data"": ""15 Ways to Improve Your AI"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 0}","{""data"": ""343"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 1}","{""data"": ""5"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 5}","{""data"": ""1675612800"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 3}","{""data"": ""37"", ""created_at"": 1700014550, ""last_modified"": 1700014550, ""field_type"": 1}","{""data"": ""1700014550"", ""field_type"": 8}","{""data"": ""1700014550"", ""field_type"": 9}"
"{""data"": ""SEO in Practice: A Case Study"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 0}","{""data"": ""83"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 1}","{""data"": ""0"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 5}","{""data"": ""1701619200"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 3}","{""data"": ""80"", ""created_at"": 1700014600, ""last_modified"": 1700014600, ""field_type"": 1}","{""data"": ""1700014600"", ""field_type"": 8}","{""data"": ""1700014600"", ""field_type"": 9}"
"{""data"": ""Introduction to Remote Work"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 0}","{""data"": ""42445"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 1}","{""data"": ""627"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 5}","{""data"": ""1710259200"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 3}","{""data"": ""11"", ""created_at"": 1700014650, ""last_modified"": 1700014650, ""field_type"": 1}","{""data"": ""1700014650"", ""field_type"": 8}","{""data"": ""1700014650"", ""field_type"": 9}"
"{""data"": ""The Future of Data Analytics"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 0}","{""data"": ""4566"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 1}","{""data"": ""59"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 5}","{""data"": ""1726416000"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 3}","{""data"": ""70"", ""created_at"": 1700014700, ""last_modified"": 1700014700, ""field_type"": 1}","{""data"": ""1700014700"", ""field_type"": 8}","{""data"": ""1700014700"", ""field_type"": 9}"
"{""data"": ""The Complete Guide to Team Management"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 0}","{""data"": ""377921"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 1}","{""data"": ""6099"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 5}","{""data"": ""1709049600"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 3}","{""data"": ""16"", ""created_at"": 1700014750, ""last_modified"": 1700014750, ""field_type"": 1}","{""data"": ""1700014750"", ""field_type"": 8}","{""data"": ""1700014750"", ""field_type"": 9}"
"{""data"": ""Open Source in Practice: A Case Study"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 0}","{""data"": ""18185"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 1}","{""data"": ""259"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 5}","{""data"": ""1699027200"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 3}","{""data"": ""59"", ""created_at"": 1700014800, ""last_modified"": 1700014800, ""field_type"": 1}","{""data"": ""1700014800"", ""field_type"": 8}","{""data"": ""1700014800"", ""field_type"": 9}"
"{""data"": ""Lessons Learned from Agile"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 0}","{""data"": ""365"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 1}","{""data"": ""7"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 5}","{""data"": ""1731945600"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 3}","{""data"": ""141"", ""created_at"": 1700014850, ""last_modified"": 1700014850, ""field_type"": 1}","{""data"": ""1700014850"", ""field_type"": 8}","{""data"": ""1700014850"", ""field_type"": 9}"
"{""data"": ""AI in Practice: A Case Study"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 0}","{""data"": ""324"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 1}","{""data"": ""14"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 5}","{""data"": ""1677427200"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 3}","{""data"": ""94"", ""created_at"": 1700014900, ""last_modified"": 1700014900, ""field_type"": 1}","{""data"": ""1700014900"", ""field_type"": 8}","{""data"": ""1700014900"", ""field_type"": 9}"
"{""data"": ""How to Build Team Management in 2025"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 0}","{""data"": ""3217"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 1}","{""data"": ""58"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 5}","{""data"": ""1697299200"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 3}","{""data"": ""94"", ""created_at"": 1700014950, ""last_modified"": 1700014950, ""field_type"": 1}","{""data"": ""1700014950"", ""field_type"": 8}","{""data"": ""1700014950"", ""field_type"": 9}"
"{""data"": ""Understanding SEO: A Deep Dive"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 0}","{""data"": ""1457"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 1}","{""data"": ""29"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 5}","{""data"": ""1675267200"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 3}","{""data"": ""56"", ""created_at"": 1700015000, ""last_modified"": 1700015000, ""field_type"": 1}","{""data"": ""1700015000"", ""field_type"": 8}","{""data"": ""1700015000"", ""field_type"": 9}"
